['八月：奥色治郡 August: Osage County', '8.0', '27685', '2013-12-27(美国)']
['自虐之诗 自虐の詩', '8.0', '5428', '2007-10-27']
['志明与春娇 志明與春嬌', '8.0', '311796', '2010-06-18(中国大陆)']
['最后一周 One Week', '8.0', '7363', '2009-03-06']
['出租车 تاکسی', '8.0', '10252', '2015-02-06(柏林电影节)']
['革命之路 Revolutionary Road', '8.0', '106314', '2008-12-15(洛杉矶首映)']
['朱莉与朱莉娅 Julie & Julia', '8.0', '70707', '2009-08-07']
['东北一家人', '8.0', '12653', '2002-02-12(中国大陆)']
['有话好好说', '8.0', '75396', '1997-05-16(中国大陆)']
['涉外大饭店 The Best Exotic Marigold Hotel', '8.0', '27087', '2011-11-30(索伦托电影节)']
['王贵与安娜', '8.0', '8955', '2009-03-07(中国大陆)']
['帕特森 Paterson', '8.0', '16027', '2016-05-16(戛纳电影节)']
['三峡好人', '8.0', '47776', '2006-12-14(中国大陆)']
['浓情巧克力 Chocolat', '8.0', '81269', '2000-12-15']
["西班牙公寓 L'auberge espagnole", '8.0', '8553', '2002-06-19']
['美错 Biutiful', '8.0', '12238', '2010-10-15(西班牙)']
['意 The Home Song Stories', '8.0', '6035', '2007-08-23']
['麦兜，菠萝油王子 麥兜，菠蘿油王子', '8.0', '37870', '2004-06-24(香港)']
['纽约提喻法 Synecdoche, New York', '8.0', '7712', '2008-10-24']
['心术', '8.0', '19975', '2012-05-03(中国大陆)']
['人生访客 The Visitor', '7.9', '9021', '2007-09-07']
['图雅的婚事', '7.9', '18662', '2006-09-21(中国大陆)']
['光荣的愤怒', '7.9', '9512', '2007-10-12(中国大陆)']
['苏默斯小镇 Somers Town', '7.9', '6558', '2008-02-09(柏林电影节)']
['情非得已之生存之道', '7.9', '16788', '2007-12-02(台北金马影展)']
['父后七日 父後七日', '7.9', '13059', '2010-08-27']
['又一年 Another Year', '7.9', '11746', '2010-05-15(戛纳电影节)']
['百万元与苦虫女 百万円と苦虫女', '7.9', '20344', '2008-07-19(日本)']
['打工吧！魔王大人 はたらく魔王さま！', '7.9', '7425', '2013-04-04(日本)']
['孩子王', '7.9', '5991', '1987']
['马利和我 Marley & Me', '7.9', '40828', '2008-12-25(美国)']
['穿普拉达的女王 The Devil Wears Prada', '7.9', '309458', '2007-02-27(中国大陆)']
['男人四十', '7.9', '33321', '2002-03-14(香港)']
['冰风暴 The Ice Storm', '7.9', '14349', '1997-05-12(戛纳电影节)']
['一件幸福的事 Un heureux événement', '7.9', '5055', '2011-09-28(法国)']
['潜水钟与蝴蝶 Le scaphandre et le papillon', '7.9', '31173', '2007-05-23(法国)']
['小姨多鹤', '7.9', '5957', '2009-10-31(中国大陆)']
['我是你爸爸', '7.9', '14144', '2000-08-11(洛迦诺电影节)']
['梅子鸡之味 Poulet aux prunes', '7.9', '9361', '2011-10-26(法国)']
['樱桃的滋味 طعم گيلاس', '7.9', '13275', '1997-05(戛纳电影节)']
['南国再见，南国 南國再見，南國', '7.9', '6581', '1996-09-06(多伦多电影节)']
['幸运是我 幸運是我', '7.9', '14604', '2016-08-26(中国大陆)']
['依然爱丽丝 Still Alice', '7.9', '40065', '2014-09-08(多伦多电影节)']
['少女小渔 少女小漁', '7.9', '18774', '1995-09-11(多伦多电影节)']
['上车走吧', '7.9', '11301', '2000']
['蓝色茉莉 Blue Jasmine', '7.9', '84640', '2013-07-26(纽约首映/美国)']
['蜗居', '7.9', '58425', '2009-11-16(中国大陆)']
['爸妈不在家 爸媽不在家  Ilo Ilo', '7.9', '13481', '2013-05-19(戛纳电影节)']
['ĺ\x85Ťć\x9c\x88ç\x85§ç\x9b¸éŚ\x86 8ě\x9b\x94ě\x9d\x98 í\x81ŹëŚŹě\x8a¤ë§\x88ě\x8a¤', '7.9', '41369', '1998-01-24(é\x9fŠĺ\x9b˝)']
['骆驼祥子', '7.9', '6425', '1982']
['美国女孩的秘密 Kit Kittredge: An American Girl', '7.9', '7285', '2008-07-02']
['儿子的房间 La stanza del figlio', '7.9', '6424', '2001-03-09(意大利)']
['每当变幻时', '7.9', '32390', '2007-06-29(中国大陆)']
['杯酒人生 Sideways', '7.9', '33036', '2004-10-22']
['幽灵世界 Ghost World', '7.9', '7959', '2001-08-03']
['看了又看 보고 또 보고', '7.9', '7260', '1998-03-02(韩国)']
['怎样都行 Whatever Works', '7.9', '18327', '2009-04-22']
['红颜', '7.9', '7202', '2005-09-13']
['深蓝即是黑 Azul oscuro casi negro', '7.9', '5151', '2006-03-31']
['家有儿女2', '7.9', '7512', '2005']
['污泥 Mud', '7.9', '12922', '2012-05-26(戛纳电影节)']
['ĺŽść\x9c\x89ĺ\x84żĺĽł', '7.9', '29083', '2005-02-12(ä¸\xadĺ\x9b˝ĺ¤§é\x99\x86)']
['警戒结束 End of Watch', '7.9', '17835', '2012-09-21(美国)']
['焦糖 سكر بنات', '7.8', '7149', '2007-08-09']
['老井', '7.8', '6556', '1986']
['孔雀', '7.8', '68430', '2005-02-18(中国大陆)']
['暖', '7.8', '10504', '2004-05-18']
['蛇蝎女佣 第一季 Devious Maids Season 1', '7.8', '16447', '2013-06-23(美国)']
['双面胶', '7.8', '10448', '2007-06']
['征婚启事 徵婚啟事', '7.8', '14459', '1998-03-13(台湾)']
['奇幻人生 Stranger than Fiction', '7.8', '21541', '2006-11-10(美国)']
['飞越老人院', '7.8', '34128', '2012-05-08(中国大陆)']
['澄沙之味 あん', '7.8', '7359', '2015-05-30(日本)']
['阪急电车 单程15分的奇迹 阪急電車 片道15分の奇跡', '7.8', '5212', '2011-04-29(日本)']
['彩虹老人院 メゾン・ド・ヒミコ', '7.8', '8021', '2005-08-27']
['超市夜未眠 Cashback', '7.8', '75275', '2006-09-10(多伦多电影节)']
['黄土地', '7.8', '10951', '1984(中国大陆)']
['在这世界的角落 この世界の片隅に', '7.7', '10954', '2016-11-12(日本)']
['我的父亲母亲', '7.8', '63790', '1999-10-16(中国大陆)']
['中国式离婚', '7.8', '9948', '2004-07(中国大陆)']
['深夜食堂 电影版 映画 深夜食堂', '7.8', '45245', '2015-01-31(日本)']
['美姐', '7.8', '14604', '2013-10-18(中国大陆)']
['电影往事', '7.8', '8028', '2005-04-07']
['破碎之花 Broken Flowers', '7.8', '10096', '2005-08-05']
['初学者 Beginners', '7.8', '16955', '2010-09-11(多伦多电影节)']
['一天 One Day', '7.8', '269846', '2011-08-19(美国)']
['合法副本 Copie conforme', '7.8', '7021', '2010-05-18(戛纳电影节)']
['秋菊打官司', '7.8', '42927', '1992-09-07(威尼斯电影节)']
['从心开始 Reign Over Me', '7.8', '12828', '2007-03-23(美国)']
['年轻人们2014 若者たち2014', '7.8', '9669', '2014-07-09(日本)']
['不见不散', '7.8', '89997', '1998-12-24(中国大陆)']
['山河故人', '7.8', '108532', '2015-10-30(中国大陆)']
['哈布洛先生 Mr. Hublot', '7.8', '10055', '2013-10-15(华沙电影节)']
['青木瓜之味 Mùi Đu Đủ Xanh', '7.8', '27080', '1993-06-08']
['红酒烩鸡 Kokowääh', '7.8', '13015', '2011-02-03(德国)']
['爱情三选一 Definitely, Maybe', '7.8', '38366', '2008-02-08(英国)']
['长寿商会 장수상회', '7.8', '8111', '2015-04-09(韩国)']
['午夜巴塞罗那 Vicky Cristina Barcelona', '7.8', '156276', '2008-09-19(西班牙)']
['法式炒咖啡 French Roast', '7.8', '13713', '2008-10-30']
['婚姻保卫战', '7.8', '27680', '2010-08-16(中国大陆)']
['密阳 밀양', '7.8', '20322', '2007-05-17(韩国)']
['啄木鸟和雨 キツツキと雨', '7.8', '5588', '2012-02-11(日本)']
['夫妻那些事', '7.8', '11632', '2012-02-22(中国大陆)']
['二十世纪女人 20th Century Women', '7.8', '7545', '2016-10-08(纽约电影节)']
['裸婚时代', '7.8', '45064', '2011-06-03(中国大陆)']
['悲伤电影 새드무비', '7.8', '54029', '2005-10-21(韩国)']
['光猪六壮士 The Full Monty', '7.8', '17025', '1997-08-13']
['旅行终点 The End of the Tour', '7.8', '9552', '2015-07-31(美国)']
["说来有点可笑 It's Kind of a Funny Story", '7.7', '17562', '2011-01-07(英国)']
['蓝色情人节 Blue Valentine', '7.7', '59605', '2010-12-27(澳大利亚)']
['乌云背后的幸福线 Silver Linings Playbook', '7.7', '135072', '2012-09-08(多伦多电影节)']
['45周年 45 Years', '7.7', '21382', '2015-02-06(柏林电影节)']
['保持缄默 Keeping Mum', '7.7', '20094', '2005-12-02']
['闰年 Leap Year', '7.7', '64201', '2010-01-06(纽约首映)']
['光阴的故事 光陰的故事', '7.7', '5129', '1982-08-28']
['到阜阳六百里', '7.7', '9574', '2011-12-23(台湾)']
["他其实没那么喜欢你 He's Just Not That Into You", '7.7', '262515', '2009-02-06(美国)']
['迷失东京 Lost in Translation', '7.7', '126548', '2003-08-29(特柳赖德电影节)']
['推拿', '7.7', '76220', '2014-11-28(中国大陆)']
['鱿鱼和鲸 The Squid and the Whale', '7.7', '6745', '2005-09-13']
['布鲁克林 Brooklyn', '7.7', '46559', '2015-11-06(爱尔兰/英国)']
['大撒把', '7.7', '6493', '1992']
['你是我兄弟', '7.7', '7845', '2011-02-10(中国大陆)']
['别了，温哥华', '7.7', '9954', '2004-04-01']
['当男人爱上女人 When a Man Loves a Woman', '7.7', '7241', '1994-05-13(美国)']
['李米的猜想', '7.7', '158152', '2008-09-19(中国大陆)']
['情动假日 Labor Day', '7.7', '8894', '2013-08-30(特柳赖德电影节)']
['抗癌的我 50/50', '7.7', '41297', '2011-09-30(美国)']
['利维坦 Левиафан', '7.7', '9810', '2014-05-23(戛纳电影节)']
["马文的房间 Marvin's Room", '7.7', '5293', '1996-12-18']
['ä¸\x8dčŚ\x81ĺ\x92\x8cé\x99\x8cç\x94\x9fäşşčŻ´čŻ\x9d', '7.7', '25253', '2001-10-22(ä¸\xadĺ\x9b˝ĺ¤§é\x99\x86)']
['云上的日子 Al di là delle nuvole', '7.7', '48698', '1995-10-27(意大利)']
['早间主播 Morning Glory', '7.7', '30192', '2010-11-10(美国)']
['恋爱谈 연애담', '7.7', '7567', '2016-05-01(全州国际电影节)']
['美好的一年 A Good Year', '7.7', '13571', '2006-11-10(美国)']
['大女当嫁', '7.7', '6999', '2010-04-03(中国大陆)']
['爱情万岁 愛情萬歲', '7.7', '13299', '1994-09-02']
["只要在一起 Ensemble, c'est tout", '7.7', '21741', '2007-03-21(法国)']
['路边野餐', '7.7', '58387', '2016-07-15(中国大陆)']
['爱情的牙齿', '7.7', '22791', '2007-08-24(中国大陆)']
['忘不了', '7.7', '40071', '2003-11-20(香港)']
['流氓医生 流氓醫生', '7.7', '13794', '1995-02-17']
['第36个故事', '7.7', '124405', '2010-05-14']
['二见钟情 While You Were Sleeping', '7.7', '14345', '1995-04-21(美国)']
['一个勺子', '7.7', '71664', '2015-11-20(中国大陆)']
['蓝色吉祥物 Kabluey', '7.7', '11281', '2008-07-04(美国)']
['相见恨早 A Lot Like Love', '7.7', '31913', '2005-04-22(美国)']
['人生遥控器 Click', '7.7', '88601', '2007-04-20(中国大陆)']
['欲望都市 Sex and the City', '7.7', '75678', '2008-05-30(美国)']
['身为人母 Little Children', '7.7', '12573', '2006-11-03(美国)']
['宿醉 The Hangover', '7.7', '152331', '2009-06-05']
['我的国王 Mon roi', '7.7', '6207', '2015-05-17(戛纳电影节)']
['纽约，我爱你 New York, I Love You', '7.6', '87646', '2009-10-16(美国)']
['陵园路口 Cemetery Junction', '7.6', '7456', '2010-04-14']
['东风破 東風破', '7.6', '6190', '2010-11-11']
['大富之家', '7.6', '15028', '1994-02-06(香港)']
['恋爱假期 The Holiday', '7.6', '101175', '2006-12-08(美国)']
['榴莲飘飘 榴槤飄飄', '7.6', '20932', '2000-11-16']
["不存在的女儿 The Memory Keeper's Daughter", '7.6', '7558', '2008-04-12']
['圣人文森特 St. Vincent', '7.6', '7733', '2014-09-05(多伦多电影节)']
['性、谎言和录像带 Sex, Lies, and Videotape', '7.6', '25212', '1989-08-18']
['她 Elle', '7.6', '60950', '2016-05-21(戛纳电影节)']
['ĺŽ\x9eäš\xa0ç\x94\x9f The Intern', '7.6', '85079', '2015-09-25(çž\x8eĺ\x9b˝)']
['耳朵大有福', '7.6', '15489', '2008-01-04(中国大陆)']
['向日葵', '7.6', '10297', '2005-09-10(多伦多电影节)']
['像鸡毛一样飞', '7.6', '7473', '2002-08-06(洛迦诺电影节)']
['落魄大厨 Chef', '7.6', '33251', '2014-05-09(美国)']
['好好先生 Yes Man', '7.6', '65423', '2008-12-17(美国)']
['ć\x88\x91ç\x9a\x84é\x9d\x92ć\x98Ľč°\x81ĺ\x81\x9aä¸ť', '7.6', '44689', '2009-04-12']
['闯入者', '7.6', '37308', '2015-04-30(中国大陆)']
['三轮车夫 Cyclo', '7.6', '8863', '1995-09-27(法国)']
['疯狂的心 Crazy Heart', '7.6', '14333', '2009-12-11']
['为子搬迁 Away We Go', '7.6', '6621', '2009-06-29']
['有希望的男人 Muži v naději', '7.6', '18133', '2011-08-25(捷克)']
['海滩 The Beach', '7.6', '18261', '2000-02-11(美国)']
['加州之王 King of California', '7.6', '5811', '2007-01-24']
['伊莎贝拉', '7.6', '58703', '2006-04-06(香港)']
['丹尼·科林斯 Danny Collins', '7.6', '5002', '2015-03-20(美国)']
["锈与骨 De rouille et d'os", '7.6', '16520', '2012-05-17(法国)']
['天气预报员 The Weather Man', '7.6', '34387', '2005-10-28(美国)']
['赵先生', '7.6', '5052', '1999-11-23']
['ĺ\x8d\x8aä¸Şĺ°źĺ°\x94ćŁŽ Half Nelson', '7.6', '5207', '2006-08-11']
['迷途知返 The Way, Way Back', '7.6', '6659', '2013-01-21(圣丹斯电影节)']
['阳光清洗 Sunshine Cleaning', '7.6', '16991', '2009-03-27(美国)']
['风筝 Kites', '7.6', '7584', '2010-05-21']
['已经开始想你 Miss You Already', '7.6', '6921', '2015-09-25(英国)']
['第四张画 第四張畫', '7.6', '11114', '2010-10-22(台湾)']
['花 フラワーズ', '7.6', '8555', '2010-06-12(日本)']
['活在当下 Now Is Good', '7.6', '13048', '2012-09-19(英国)']
['熟女镇 第一季 Cougar Town Season 1', '7.6', '5855', '2009-09-23(美国)']
['初恋红豆冰', '7.6', '53291', '2010-09-09(中国大陆)']
['北京爱情故事', '7.5', '67320', '2012-01-07(中国大陆)']
['后裔 The Descendants', '7.5', '36887', '2011-11-16(美国)']
['幸福的面包 しあわせのパン', '7.5', '11776', '2012-01-28(日本)']
['谈谈情，跳跳舞 Shall We Dance', '7.5', '7060', '2004-10-15']
['破事儿 破事兒', '7.5', '49260', '2007-12-20(香港)']
['托尼·厄德曼 Toni Erdmann', '7.5', '10904', '2016-05-14(戛纳电影节)']
['充气娃娃之恋 Lars and the Real Girl', '7.5', '35611', '2007-09-16(多伦多电影节)']
['真幌站前狂想曲 まほろ駅前狂騒曲', '7.5', '9110', '2014-10-18(日本)']
['最后一站 The Last Station', '7.5', '10950', '2010-01-28(德国)']
['巴黎 Paris', '7.5', '7864', '2008-01-19']
['爱在罗马 To Rome with Love', '7.5', '50926', '2012-07-06(美国)']
['观鸟大年 The Big Year', '7.5', '6856', '2011-10-14(美国)']
['清洁 Clean', '7.5', '11594', '2004-09-01(法国)']
['大话王 Liar Liar', '7.5', '42607', '1997-03-21']
['双面情人 Sliding Doors', '7.5', '9495', '1998-04-24']
['最好的时光 最好的時光', '7.5', '61800', '2005-10-28(台湾)']
['全民情敌 Hitch', '7.5', '85141', '2005-02-11(美国)']
['洛克 Locke', '7.5', '6642', '2013-09-02(威尼斯电影节)']
['贝拉的魔法 The Magic of Belle Isle', '7.5', '5388', '2012-07-06(美国)']
['吐司 Toast', '7.5', '26220', '2010-12-30(英国)']
['咖啡时光 珈琲時光', '7.5', '7688', '2003-12-10(日本)']
['大丈夫', '7.5', '29157', '2003-09-11(香港)']
['优雅的世界 우아한 세계', '7.5', '5542', '2007-04-05']
['č\x82Ąç\x96Ż', '7.5', '6283', '1994-05-13']
['乐与路 ソラニン', '7.5', '13936', '2010-04-03']
['孩子们都很好 The Kids Are All Right', '7.5', '27720', '2010-07-30(美国)']
["BJ单身日记 Bridget Jones's Diary", '7.5', '128847', '2001-04-04(英国)']
['两天一夜 Deux jours, une nuit', '7.5', '13870', '2014-05-20(戛纳电影节)']
['电影就是电影 영화는 영화다', '7.5', '13252', '2008-09-11']
['镜子 Le miroir', '7.5', '5351', '2010-08(瑞士)']
['天水围的夜与雾 天水圍的夜與霧', '7.5', '21952', '2009-03-22']
["爱是妥协 Something's Gotta Give", '7.5', '11415', '2003-12-12(美国)']
['情归新泽西 Garden State', '7.5', '5892', '2004-08-12']
['如沐爱河 Like Someone in Love', '7.5', '6856', '2012-05-21(戛纳电影节)']
['六楼后座 六樓後座', '7.5', '14794', '2003-06-04(香港)']
['二子开店', '7.5', '14636', '1987(中国大陆)']
['刮痧', '7.5', '23236', '2001-05(戛纳电影节)']
['奥斯汀书会 The Jane Austen Book Club', '7.5', '10358', '2007-10-05(美国)']
['为什么猫都叫不来 猫なんかよんでもこない。', '7.5', '7565', '2016-01-30(日本)']
['青春感恩记《父亲》之《父女篇》', '7.4', '13684', '2011-12-21']
['红气球之旅 Le voyage du ballon rouge', '7.4', '6053', '2007-05-17(戛纳电影节)']
['ć˛Ąäş\x8bĺ\x81ˇç\x9d\x80äš\x90', '7.4', '20664', '1999-01-07(ä¸\xadĺ\x9b˝ĺ¤§é\x99\x86)']
['心如折纸 Paper Heart', '7.4', '13316', '2009-08-07']
['新熟女时代 女たちは二度遊ぶ', '7.4', '6213', '2010-03-01(日本)']
['鱼缸 Fish Tank', '7.4', '23043', '2009-09-11(英国)']
['不忠 Unfaithful', '7.4', '18620', '2002-05-10(美国)']
['传闻中的七公主 소문난 칠공주', '7.4', '11169', '2006-04-01(韩国)']
['人在囧途', '7.4', '280354', '2010-06-04(中国大陆)']
['富贵逼人 富貴逼人', '7.4', '11431', '1987-01-28']
['伊丽莎白镇 Elizabethtown', '7.4', '39748', '2005-10-14(美国)']
['游客 Turist', '7.4', '12328', '2014-08-15(瑞典)']
['盲视 Blind', '7.4', '10229', '2014-01-19(圣丹斯电影节)']
['橘色 Tangerine', '7.4', '6617', '2015-01-23(圣丹斯电影节)']
['爱情麻辣烫', '7.4', '23284', '1999-11-08(夏威夷电影节)']
['倾城佳话 It Could Happen to You', '7.4', '6523', '1994-07-29']
['夏洛特烦恼', '7.4', '332130', '2015-09-30(中国大陆)']
['瑞普·凡·温克尔的新娘 リップヴァンウィンクルの花嫁', '7.4', '11937', '2016-03-26(日本)']
['解构生活 Breaking and Entering', '7.4', '10093', '2006-11-10(英国)']
['再见歌舞伎町 さよなら歌舞伎町', '7.4', '5331', '2014-09-07(多伦多电影节)']
['七年之痒 The Seven Year Itch', '7.4', '13646', '1955-06-03']
['我只是还没有全力以赴 俺はまだ本気出してないだけ', '7.4', '7003', '2013-06-15(日本)']
['蓝色粉末 Powder Blue', '7.4', '5083', '2009-05-26']
['这时对那时错 지금은맞고그때는틀리다', '7.4', '9157', '2015-08-13(洛迦诺电影节)']
["爱很复杂 It's Complicated", '7.4', '17999', '2009-12-25']
['分手说爱你 分手說愛你', '7.4', '71759', '2010-05-01']
['桃色交易 Indecent Proposal', '7.4', '8038', '1993-04-07']
['欢迎来到利雷家 Welcome to the Rileys', '7.4', '5165', '2010-11-05']
['二十四城记', '7.4', '24292', '2009-06-03(中国大陆)']
['寻找午夜之吻 In Search of a Midnight Kiss', '7.4', '6419', '2007-08-23']
['北京遇上西雅图', '7.4', '354620', '2013-03-21(中国大陆)']
['当爱来的时候 當愛來的時候', '7.4', '8084', '2010-10-29']
['克洛伊 Chloe', '7.4', '37726', '2009-09-13']
['无须多言 Enough Said', '7.4', '5922', '2013-09-07(多伦多电影节)']
["世界上最伟大的父亲 World's Greatest Dad", '7.4', '8711', '2009-08-21']
['甜心先生 Jerry Maguire', '7.4', '23428', '1996-12-13(美国)']
['哈维的最后机会 Last Chance Harvey', '7.4', '7070', '2008-12-25']
['渴望', '7.4', '9387', '1990']
['雌雄莫辨 Albert Nobbs', '7.4', '12514', '2011-12-26']
['咕咕是一只猫 グーグーだって猫である', '7.4', '13826', '2008-09-06']
['落叶归根', '7.4', '49085', '2007-01-19(中国大陆)']
['玩大的', '7.4', '8686', '2011-05-18(中国大陆)']
['文科恋曲 Liberal Arts', '7.4', '14677', '2012-09-14(美国)']
['ć\x88\x91ç\x88ąç\x94ˇé\x97şč\x9c\x9c', '7.4', '9675', '2014-04-04(ä¸\xadĺ\x9b˝ĺ¤§é\x99\x86)']
["我最好朋友的婚礼 My Best Friend's Wedding", '7.4', '62763', '1997-06-20(美国)']
['警察有约', '7.4', '5129', '2003-12-27']
['恋爱的温度 연애의 온도', '7.4', '15857', '2013-03-21(韩国)']
['海上传奇', '7.4', '14587', '2010-07-02(中国大陆)']
['破碎人生 Demolition', '7.4', '16999', '2015-09-10(多伦多电影节)']
['关于一个男孩 About a Boy', '7.4', '16523', '2002-04-26(英国)']
['我和爸爸', '7.4', '13295', '2003-09-10']
['辣妈辣妹 Freaky Friday', '7.4', '44680', '2003-08-04(美国)']
['爱情公寓3', '7.4', '51243', '2012-07-30(中国大陆)']
['一声叹息', '7.4', '23649', '2000-09-20(中国大陆)']
['爱的那点性事 The Little Death', '7.3', '15209', '2014-09-25(澳大利亚)']
['女招待 Waitress', '7.3', '5355', '2007-05-25']
['遭遇陌生人 You Will Meet A Tall Dark Stranger', '7.3', '12727', '2010']
['春娇与志明 春嬌與志明', '7.3', '254653', '2012-03-30(中国大陆)']
['失恋33天', '7.3', '367685', '2011-11-08(中国大陆)']
['我妻子的一切 내 아내의 모든 것', '7.3', '25205', '2012-05-17(韩国)']
['11度青春之《哎》', '7.3', '12489', '2010-08-26']
['搜索', '7.3', '210553', '2012-07-06(中国大陆)']
['疯狂店员2 Clerks II', '7.3', '6935', '2006-07-21']
['停车 停車', '7.3', '20253', '2008-11-28']
['幸福 행복', '7.3', '8354', '2007-10-03']
['吃蛋糕的人 The Cake Eaters', '7.3', '5286', '2007-04-29']
['ç\x94ˇäşşĺ¸Ž', '7.3', '27877', '2011-10-22']
['另一个女人 Love and Other Impossible Pursuits', '7.3', '11613', '2009-09-16(多伦多电影节)']
['兔子洞 Rabbit Hole', '7.3', '30781', '2010-09-13(多伦多电影节)']
['美食、祈祷和恋爱 Eat Pray Love', '7.3', '75539', '2010-08-13(美国)']
['寻找金钟旭 김종욱 찾기', '7.3', '15609', '2010-12-08(韩国)']
['情妇 第一季 Mistresses Season 1', '7.3', '8371', '2013-06-03(美国)']
['曲线难题 Trouble with the Curve', '7.3', '7394', '2012-09-21(美国)']
["冬天的骨头 Winter's Bone", '7.3', '28827', '2010-06-11']
['美丽的大脚', '7.3', '20091', '2002-10-28(中国大陆)']
['记住我 Remember Me', '7.3', '49468', '2010-03-12']
['香港有个荷里活 香港有個荷里活', '7.3', '13623', '2001-09-02(威尼斯电影节)']
['手机', '7.3', '101685', '2003-12-18(中国大陆)']
['闹钟 Alarm', '7.3', '8000', '2009']
['盲流感 Blindness', '7.3', '7450', '2008-05-14']
['疯狂愚蠢的爱 Crazy, Stupid, Love', '7.3', '48556', '2011-07-29(美国)']
['ć\x96°é\x97şč\x9c\x9cć\x97śäťŁ', '7.3', '6552', '2014-01-31(ä¸\xadĺ\x9b˝ĺ¤§é\x99\x86)']
['ĺ\x90\x91ĺž\x80ç\x9a\x84ç\x94\x9fć´ť', '7.3', '10711', '2017-01-15(ä¸\xadĺ\x9b˝ĺ¤§é\x99\x86)']
['长大成人 Grown Ups', '7.3', '18756', '2010-06-25']
['ćŹ˘äš\x90é˘\x82', '7.3', '94583', '2016-04-18(ä¸\xadĺ\x9b˝ĺ¤§é\x99\x86)']
